,Date,ar1_short_memory,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
10,0.01,0.2962203,-0.46157447,-1.4162749,0.92780316,0.85006124,-0.27566832,-0.46956298,0.52441114,0.94987994,-0.9017977,0.5212504,-0.17061037,-0.75848174,0.84538585,-1.4744534,-0.47478047,-0.04659847,0.7425409,-0.97266024,-0.3109818,-0.69260573,0.24122384,1.508511,0.97041595,0.74636096,-0.57682335,0.8483406,1.0429906,-0.25301224,0.55812836,-1.4723738,0.30324894,0.9871431,0.77148825,0.4899904,0.712011,0.009676877,-1.4901931,0.078416415,1.2995613,0.12831491,-0.46230638,-0.5806133,1.0251845,0.1939745,0.7583443,-1.2505537,-0.7527418,-0.3792716,0.637171,-0.3048422,-0.09925255,-0.95864207,-0.8605699,0.09147375,0.88956517,0.7778379,0.33359805,0.25900638,0.75341976,-1.2563215,-0.7759597,1.0310524,-1.3983166,-0.3492405,0.9155364,-0.96522534,-0.38739845,-0.057093,-0.18926819,-0.7555191,0.69004697,-0.23668021,1.337656,0.37221393,1.1039271,0.8781703,-0.15862568,-0.8606395,-0.12042712,-0.18558083,-0.34554997,0.94779867,1.5998731,0.4464801,-0.1392528,0.9025157,-1.8967887,-1.0110368,0.50073916,1.7566158,-0.062244136,1.0112933,-0.44395524,-0.6782233,-0.5262469,-0.6512738,0.4976363,1.2076195,-0.4262507,0.20784321
11,0.011,0.73364455,-0.8022663,-1.3407046,0.55755347,0.68786883,-0.60244405,-0.32476726,0.62548554,1.2087723,-1.0878599,0.48950726,-0.45160732,-1.2472386,1.2532852,-1.6864746,-0.41622967,0.16669412,1.03409,-1.4254216,-0.68135893,-0.90980315,0.44297975,1.8743069,0.81278944,0.685602,-0.66644406,0.38808787,0.8821675,0.17099778,0.5823831,-1.8016973,0.41837627,0.99241954,0.44388136,0.5782696,0.34608665,0.0457315,-1.6839995,0.3199607,1.6972845,0.58604556,-0.93800277,-0.5721418,1.0839592,-0.005684577,0.8705882,-1.2226132,-0.7008743,-0.26657772,0.3992631,-0.3316758,0.12909123,-0.99091727,-1.1439127,0.6572435,0.97095037,0.2829395,0.32241988,0.26393935,0.759475,-0.99332845,-0.58216536,1.4781654,-1.2459131,-0.30833027,0.95317364,-0.9848835,-0.39576027,0.5690025,-0.15631154,-0.89595395,0.48203382,-0.27821356,1.4685206,0.2863525,1.1720036,0.6466224,0.17647599,-1.4309778,-0.37518898,-0.26278982,0.12607121,0.8262216,1.4452231,0.091937214,-0.19982725,1.0509249,-1.6805383,-1.4145416,0.48222315,1.8814982,-0.13911109,0.9489756,-0.7690954,-0.4119824,-0.8607155,-0.72382414,0.11410912,1.5418591,-0.2424057,-0.083787225
12,0.012,0.94079345,-0.5157243,-1.1387663,0.9664122,0.47739455,-0.8574202,-0.51532155,0.31751508,1.2190042,-1.6843477,0.29364175,-0.8006445,-1.4494809,0.8263286,-1.8782444,0.067159824,0.6398052,0.6458256,-1.2562433,-0.7266635,-0.76139814,1.0223554,1.7580594,1.160825,0.519362,-0.78783363,0.26521626,0.6569372,0.33144945,0.78769565,-1.8234619,0.6412547,0.78460544,0.68095744,0.73196495,0.157547,0.022386337,-1.9241978,0.34243166,1.6736997,0.5753014,-0.54820025,-0.5636821,0.58517396,-0.17753905,0.78791416,-0.79489315,-0.88937396,0.5149102,0.72349524,-0.77613956,-0.4689702,-1.0169393,-0.78583604,0.22445352,0.18747284,0.33559722,-0.163061,0.051623378,0.6390115,-1.0731481,-0.4519815,1.836386,-1.0730388,-0.7147941,0.87199885,-0.8358469,-0.40384513,0.23012508,-0.5017492,-0.32499218,0.26468754,0.20641351,1.2956785,-0.13224593,1.2779764,0.55847776,-0.31784454,-1.4061592,-0.62346375,0.09810318,-0.084270015,0.680857,1.5318568,-0.58283365,-0.78440356,0.9693748,-1.2850109,-1.4939189,0.40702534,1.5809507,-0.07221606,0.9160356,-0.53258884,-0.31272694,-0.9490734,-0.75808585,-0.37249032,1.4519273,0.2568059,-0.61433953
13,0.013,-0.15588248,-0.39875662,-1.12633,1.1699783,1.0847974,-1.3307749,-0.46005777,-0.06503624,1.0320952,-1.7379804,0.13275705,-1.2963104,-0.99248344,0.027934162,-1.3117588,0.5858919,0.8537086,0.94974715,-1.3911219,-0.67574805,-0.5976224,1.1552634,1.3726867,1.0380925,0.37894297,-0.40256116,0.025389224,0.76698416,0.3464245,0.82983863,-1.5433415,0.78133774,1.1825475,0.7777322,0.43148243,0.03436046,0.03171356,-1.3378876,0.35540032,1.2954369,0.58719623,-0.43555415,-0.10115502,0.6864395,-0.30105767,1.543193,-0.56669337,-1.1784751,0.21144438,0.9383798,-1.2406878,0.09635512,-0.9644975,-0.62315196,0.16962853,0.42160046,0.38422018,-0.23195341,0.11150358,0.7416434,-1.3357738,-0.51635724,2.2577806,-0.9824602,-0.8206698,0.95868397,-0.7487026,-0.03125884,0.102986544,0.009370208,-0.30859643,0.48520327,0.7020307,1.2116778,0.22019117,1.365828,0.31355107,-0.18956305,-1.1889929,-0.80544597,-0.23095016,0.23691751,0.399163,1.3379139,-0.18197054,-0.81386626,1.368267,-1.0038979,-1.0068958,0.0779619,1.461712,0.12526456,1.0549688,-0.78519535,-0.21008642,-1.0792835,-1.2964926,-0.21553934,1.5667211,0.3784041,-1.0468942
14,0.014,1.5115939,-0.38661787,-1.2212498,1.1599175,0.93167263,-0.79040885,-0.07594481,0.0016864289,0.15070502,-1.5865966,-0.35381263,-1.3504868,-1.3272179,-0.25975513,-1.8068786,0.5860922,0.91206425,0.98560715,-1.2949796,-1.0808834,-0.51932365,1.4551688,1.0579001,0.99190795,0.5465459,-0.9247522,0.4854656,0.68683285,0.011814101,1.0057373,-1.7910408,0.5676246,1.3239461,0.5311598,-0.05626007,0.38766238,-0.020818325,-0.9493565,0.89673203,1.2877843,0.83067095,-0.16565356,-0.46237126,0.44317374,-0.2680975,1.570642,-0.643145,-1.2364318,-0.59250194,0.6873553,-1.5561349,0.3028391,-0.92433274,-0.7762174,0.83074296,0.38986763,0.7882772,-0.2714249,-0.40829223,0.5329761,-1.4305602,-0.26562133,2.4271772,-0.77516013,-1.149387,1.32513,-0.5904928,-0.34071842,-0.2640295,0.26676565,-0.5178429,0.35119018,0.97590643,1.3933847,0.37961367,1.2689713,0.07625466,-0.016487716,-1.0123359,-1.0928661,-0.102458775,0.22140816,1.1051018,1.7592249,-0.90590364,-1.0145005,1.3638533,-1.2644687,-0.6679511,0.069787584,1.4250737,0.22075763,1.2920963,-0.61956286,-0.45764118,-0.9291986,-0.93096757,-0.34458274,1.7579597,0.7732806,-1.2085663
15,0.015,-0.9835842,-0.29166862,-1.3401141,1.4149209,0.9910633,-0.72539765,0.0836198,0.40286615,0.31357974,-1.8190244,-0.0769651,-1.6354414,-1.552401,0.27917743,-1.705853,0.82580173,0.7789114,0.48617265,-1.1898731,-0.74200696,-0.39614528,1.2093922,0.90756595,1.1896363,0.45781898,-0.56517845,0.79289186,0.7925451,-0.113459334,0.9296214,-2.0413134,0.56787664,0.90125984,0.4413606,0.24730307,0.6678423,-0.2501303,-0.73513544,0.57924837,1.0271549,0.49950442,0.362304,-0.44297302,0.5920464,-0.057329424,1.8607788,-1.1223627,-0.8528305,-0.53542113,0.70241034,-1.6881742,0.6407668,-1.4990442,-0.46696556,0.80238456,0.15024102,0.3628942,0.09096063,-0.3613196,0.78290206,-1.6151395,-0.37329343,2.8459978,-0.5569851,-0.7465959,1.1412622,-0.58345103,-0.35114014,-0.51198137,0.38298163,-0.86509925,0.32603672,0.76503676,1.089315,0.23245242,1.1688287,0.29596588,-0.0058501917,-1.0368919,-1.4446616,0.1427054,0.0386122,1.3890933,1.7388076,-0.85935134,-1.3515387,1.4138297,-0.8505013,-0.42134973,0.2828809,1.8043907,-0.2798588,1.0132875,-1.2404344,-0.6300631,-0.7374675,-1.565328,-0.430308,1.6477545,0.829529,-1.1296092
16,0.016,-1.2151736,-0.21921608,-1.972768,0.62313986,1.0821644,-1.0110035,-0.23287627,0.07064232,0.17466424,-1.4071426,-0.41971576,-1.7669005,-2.207477,0.75825346,-2.099832,1.1114991,1.0861821,0.38749918,-1.454005,-0.8898075,-0.84005,0.8645803,1.040774,1.279437,0.48331884,-0.82321787,1.002133,0.6163703,-0.24762186,0.39537722,-2.10687,0.5803309,1.120368,0.7137221,-0.36076272,0.91622066,-0.47381073,-1.1678231,0.6318919,1.1332732,0.35675204,0.723696,-0.8877449,0.22035667,-0.0811747,1.899524,-1.0915413,-0.739537,-0.8664739,0.9553044,-1.6290646,0.4844563,-1.9678404,-0.18027332,0.58744484,0.0025646538,0.31376153,0.2657503,-0.19586614,0.66987723,-2.0111368,-0.6089835,3.3610613,-0.47535124,-0.31755492,1.1937207,-0.3012115,-0.36095628,-0.035289228,0.043829143,-1.0471197,0.7575003,0.4879754,1.1977842,0.5616421,1.2299228,-0.16574109,0.029475568,-1.2061905,-1.5450566,-0.12844409,-0.19539036,1.6553786,2.0020924,-0.7664628,-1.1481556,1.5799751,-1.232595,-0.92991346,0.3078567,1.9009053,0.22492707,0.8655616,-0.96264696,-0.7198149,-0.54288805,-1.5087037,-0.16814178,1.5087067,0.39756328,-1.072307
17,0.017,0.3090794,-0.8259945,-1.3993261,0.7039894,0.5755878,-0.8395399,0.08814262,0.3789283,0.23919153,-1.2962191,-0.34930128,-1.8282182,-2.297407,0.95797575,-2.1834705,0.9956433,0.89700866,0.6480154,-1.4876081,-0.77806383,-0.71818095,0.7635493,1.1758386,1.0955428,0.65423757,-1.3324779,0.84385544,0.9483776,-0.6197685,0.2056472,-1.7771392,0.65218025,1.6269395,0.5487614,-0.74206394,1.1531388,-0.8272772,-1.5772175,0.66822237,1.2282574,0.80917776,0.9356342,-1.177412,0.2995926,-0.19328827,2.4016573,-1.503789,-0.22101325,-1.0554495,1.0418973,-1.8557985,0.31155816,-1.70768,0.08852483,0.42397344,0.02711621,0.0011206269,0.48050338,-0.6299907,1.0761378,-1.697361,-0.69776815,3.6433563,-0.21415362,-0.6375545,1.3435007,-0.68012357,-0.3469837,0.037349746,-0.13895994,-0.972476,0.53524685,0.39674515,0.9287329,0.34208435,0.819646,-0.13244131,0.22111337,-1.6705991,-1.2184935,-0.6347209,0.11259991,1.8896565,2.1292377,-0.23077548,-1.5011533,1.302103,-1.138274,-0.7344739,-0.057478577,2.2101905,0.16241124,1.3825369,-0.4833966,-0.09621775,-0.7952105,-1.6443341,-0.20259452,1.0776067,0.35015008,-1.1661917
18,0.018,-0.5361929,-0.8874571,-1.2225598,0.81358886,0.034333523,-1.0078574,-0.2490934,0.63516796,-0.2225198,-0.71730286,-0.13908744,-1.7229909,-2.0497587,0.64794236,-2.5017526,1.5726732,1.2937772,0.7501599,-1.5668766,-1.6226579,-0.66145384,0.5896257,1.195021,1.247777,-0.05811362,-1.3029286,0.4762311,1.0760194,-0.23914056,0.11152426,-1.5733066,0.48185256,1.7975721,-0.01561924,-0.6570452,1.0990794,-0.5633151,-1.7147119,0.8766306,1.2211556,0.93955433,0.7943054,-0.91278845,0.03180044,-0.32584885,2.744659,-1.552334,-0.033829637,-0.89220273,1.0744163,-2.170862,-0.02303061,-1.7538863,0.025824951,0.64115864,-0.55859303,0.4072967,0.022069594,-0.7233869,0.79359025,-1.557354,-0.18828702,3.3534944,-0.40364724,-0.93857306,1.4116285,-0.46391052,-0.47617882,-0.34280354,-0.075301684,-0.95221204,1.2604673,0.5747326,1.0233802,-0.4713886,1.4288125,-0.2699906,0.164149,-1.9357344,-1.0874895,-0.49844977,0.41158873,1.4028507,2.941173,-0.079546735,-1.2521535,1.4842067,-1.1403378,-0.626788,-0.2528815,2.1186254,0.047540475,1.3737391,-0.6583418,-0.34143734,-0.5351614,-1.7094555,-0.18767813,1.1207931,0.16427955,-1.1095146
19,0.019,-1.1238738,-1.0567472,-1.1862735,1.1262723,0.3563848,-0.9354566,0.21557987,0.84670055,-0.40733573,-0.94733745,-0.114290684,-1.7158157,-1.6894177,0.9048743,-2.3482454,1.7580351,1.712705,1.224489,-1.482975,-1.711903,-0.13279633,0.8565142,1.735445,1.3061242,0.18485352,-1.0342433,0.32939255,1.1041993,-0.33989015,0.3407625,-1.6532668,0.06612447,2.1285505,0.19075638,-0.7187571,1.4224967,-0.6193184,-1.6683716,1.5819736,1.0735588,1.2453651,1.574898,-1.1046044,-0.050164763,-0.3916468,2.921956,-1.1331654,0.09602495,-0.9999723,1.0906848,-2.0064433,-0.24434093,-2.1475234,-0.14196073,0.31549433,-0.71460056,0.49892753,-0.06917649,-0.4827285,1.3703872,-0.99228877,0.36905128,3.4784958,0.10345665,-0.9412904,1.2525586,-0.87349766,-0.6993395,-0.564101,-0.61711293,-0.95497257,0.63441133,0.7324458,1.3021994,-0.12527998,1.0015547,-0.7218427,0.10204145,-1.3907568,-0.9225822,0.061140988,0.02343286,1.5646577,2.808999,-0.45506188,-1.190958,1.5967197,-0.8645807,-0.42171654,-0.25337967,1.704978,0.27426028,1.3040074,-1.0026073,-0.18268758,-0.6266277,-1.9332961,0.17539853,1.2714078,0.52935565,-1.1325814
