,Date,videoVBR,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
10,0.011,0.20581299,0.10893924,0.10364571,0.12790498,0.10443962,0.08687432,0.11307805,0.1061298,0.118077554,0.07320254,0.10136784,0.114590935,0.1320505,0.10578007,0.107272916,0.1144558,0.13720424,0.12898548,0.100042984,0.11349462,0.11949582,0.118693724,0.11379755,0.11066984,0.118524745,0.12682757,0.11768358,0.10570978,0.08434153,0.120519236,0.12523957,0.12792733,0.11229941,0.12177492,0.09450838,0.10850812,0.1315386,0.106747515,0.12186281,0.13510743,0.1109985,0.11731389,0.113097645,0.10524085,0.10908626,0.13690561,0.10979569,0.12840112,0.10580497,0.094252944,0.107622124,0.11936923,0.12437673,0.12587623,0.11315598,0.13478425,0.10279274,0.11708698,0.11616682,0.11976529,0.10925402,0.11625049,0.11794317,0.11631555,0.10102194,0.10755436,0.10194939,0.12487837,0.12636994,0.120259546,0.068795666,0.12025757,0.11666371,0.119347155,0.095335215,0.10761289,0.12800334,0.101693854,0.1364023,0.11398209,0.12648632,0.115946546,0.12082649,0.13163543,0.11138314,0.087325275,0.122840516,0.101939075,0.100462645,0.118170604,0.12345574,0.120709494,0.11707116,0.08862692,0.124785945,0.11630109,0.11331152,0.11792916,0.09954355,0.119917706,0.09533636
11,0.012,0.2067337,0.10531136,0.10749685,0.12418972,0.08718308,0.066461965,0.12177406,0.08994413,0.10823908,0.075369745,0.08578185,0.110712014,0.11838485,0.08955669,0.099336706,0.10579784,0.12388996,0.110600814,0.10224004,0.10173056,0.103288904,0.10087223,0.10940482,0.09284003,0.09332974,0.12551494,0.107553214,0.0887721,0.082584396,0.116407,0.11879823,0.12824611,0.10661179,0.11495262,0.08411938,0.103404224,0.12673303,0.09546556,0.12328561,0.13635084,0.09337494,0.1086049,0.108976565,0.08581888,0.10048549,0.12130212,0.110012434,0.123336405,0.10410558,0.08185497,0.09163392,0.111346446,0.1117971,0.12774973,0.09521693,0.12506591,0.08573431,0.11440747,0.10254744,0.121202216,0.10544412,0.10815508,0.10936295,0.107775874,0.090665214,0.10163841,0.09792829,0.11491372,0.13241556,0.10312487,0.076572746,0.11659901,0.10679863,0.11797355,0.08085101,0.10308135,0.12120256,0.088036776,0.13351358,0.10367605,0.115009464,0.10048166,0.11795328,0.123205185,0.090224,0.07413643,0.12132732,0.093783505,0.08396883,0.104914784,0.11404659,0.11788359,0.11121512,0.06382594,0.116024286,0.122153245,0.10338409,0.11709124,0.10297572,0.115255974,0.07507803
12,0.013,0.20520353,0.113333076,0.10461182,0.11466275,0.09055022,0.054580864,0.123345725,0.08862557,0.092195444,0.048774857,0.084081866,0.12320031,0.11538902,0.060117055,0.09101145,0.094430335,0.11326109,0.09501977,0.09073828,0.08894165,0.09388093,0.094801895,0.104931064,0.06866833,0.08637399,0.119184196,0.09628259,0.07817853,0.07202545,0.11669299,0.10460818,0.1200269,0.108768545,0.10648538,0.08074332,0.09424676,0.12000226,0.06302517,0.10793042,0.12303198,0.08125099,0.106848836,0.102365755,0.08026941,0.083865404,0.11887986,0.093609385,0.11253973,0.11273476,0.07109656,0.08540423,0.10001332,0.090656064,0.11846828,0.088955574,0.12135663,0.066345796,0.11756102,0.08540957,0.11394907,0.103053674,0.091423675,0.101214565,0.1017259,0.0934522,0.090332955,0.09808048,0.09828577,0.119885534,0.10680955,0.086983256,0.113119125,0.09213737,0.118632436,0.06470026,0.10327525,0.112141736,0.07310475,0.12554373,0.10589466,0.106953934,0.099234045,0.10885711,0.118128285,0.065150924,0.09699228,0.108592466,0.08428074,0.05538661,0.09007187,0.1201905,0.121028006,0.106644735,0.07577828,0.09970211,0.10834002,0.104833834,0.09824504,0.10349106,0.11499399,0.055522297
13,0.014,0.19346122,0.10167834,0.0952431,0.10249393,0.08653031,0.06433133,0.102344446,0.06396094,0.086142726,0.057231095,0.07138563,0.114077024,0.11063411,0.051505875,0.08234343,0.07113896,0.10765927,0.08629222,0.07025904,0.08186498,0.09660288,0.105147935,0.09489173,0.06827903,0.07965347,0.11011465,0.07799426,0.065025374,0.06648739,0.102396615,0.08624681,0.11739486,0.10751787,0.09852178,0.07171817,0.077713415,0.111002706,0.03625952,0.10228057,0.109289944,0.056264915,0.11227973,0.100047566,0.05375558,0.08820362,0.107584246,0.08736649,0.104658045,0.12786458,0.07717313,0.07932257,0.080240205,0.085235305,0.11118761,0.070968926,0.12194514,0.06386888,0.12012751,0.08471982,0.099423066,0.10025618,0.07588601,0.09069343,0.08283011,0.08994925,0.094157554,0.093580276,0.07360634,0.102565415,0.09234453,0.08364702,0.095596656,0.09140447,0.10041979,0.03414324,0.0993278,0.09650348,0.078292355,0.12485592,0.11295516,0.10346136,0.098099835,0.103007324,0.11522274,0.05116091,0.09681166,0.11261728,0.0862354,0.07329299,0.08246153,0.10329005,0.11608242,0.107453234,0.06154374,0.086424135,0.09225337,0.083961084,0.10143537,0.09386216,0.11310224,0.03421326
14,0.015,0.18008499,0.095137656,0.08657666,0.109127484,0.085808136,0.061148755,0.10617621,0.05354847,0.040807214,0.044772856,0.06404191,0.112233914,0.10380593,0.020398907,0.07582258,0.06287804,0.09952455,0.08159965,0.06570433,0.07410335,0.07331042,0.10722405,0.10402092,0.06942715,0.08217734,0.102584764,0.05881443,0.054747786,0.069039404,0.09053633,0.08213622,0.106300764,0.10616775,0.10522306,0.074812464,0.07668675,0.10642385,0.06503562,0.095349856,0.10296663,0.028841842,0.10562321,0.10150017,0.03843779,0.0992618,0.11149203,0.09043259,0.109702334,0.13185228,0.06257406,0.07889523,0.08501394,0.07235891,0.084780574,0.05439793,0.122015946,0.06917254,0.11543097,0.08219827,0.108665034,0.084009595,0.06574016,0.0884511,0.044422295,0.06945034,0.0937925,0.08657305,0.049745318,0.09536512,0.0923024,0.03162629,0.09108022,0.082841925,0.09380035,0.01596529,0.097648434,0.098028705,0.08365081,0.1147843,0.098435916,0.122387275,0.07665652,0.11672344,0.11004799,0.066120185,0.10178708,0.097260304,0.09178124,0.045413285,0.056637067,0.0939533,0.093618795,0.101504646,0.0348145,0.08149477,0.09017119,0.050799686,0.07466443,0.07497883,0.10709403,0.030149456
15,0.016,0.17120208,0.092864305,0.078149095,0.103690095,0.07511402,0.03635161,0.090506345,0.05378399,0.017608672,0.054734,0.027972711,0.10238672,0.08827862,0.026647052,0.081341535,0.057867955,0.10152151,0.079340816,0.050041273,0.071822286,0.0651093,0.09197451,0.08753637,0.045100063,0.06200739,0.08856383,0.060018215,0.053938333,0.058195755,0.07674736,0.060184415,0.09885238,0.11957004,0.07789995,0.06057121,0.07282474,0.10297465,0.054061536,0.080887206,0.10773024,0.034267727,0.10055481,0.09022947,0.043491177,0.09634586,0.095756136,0.07371181,0.11341022,0.12624386,0.041827135,0.07227263,0.07750107,0.07860332,0.086142115,0.039745945,0.11068096,0.045561284,0.107738495,0.07155064,0.1078474,0.06839654,0.06400653,0.08197969,0.04810901,0.07430064,0.09531991,0.08535935,0.07113549,0.09222804,0.08640462,0.010281389,0.085840695,0.06840825,0.08581763,0.021306697,0.07309466,0.07244481,0.08260768,0.111485444,0.080570735,0.11357743,0.0914654,0.11759487,0.075107664,0.048376102,0.07853159,0.07733583,0.09895693,0.016473187,0.06207887,0.07881012,0.09522506,0.09703463,0.053883232,0.094123945,0.10220089,0.05433918,0.07506533,0.073655635,0.10881127,0.029260341
16,0.017,0.17620765,0.10430167,0.05290501,0.10854669,0.06876062,0.05673755,0.07382865,0.044177286,0.0001701396,0.022261182,0.015563963,0.09865822,0.07015137,-0.009095348,0.056347817,0.07867964,0.08684484,0.078825526,0.04147944,0.0837647,0.049753707,0.08774003,0.059722565,0.048407443,0.06624197,0.082146,0.051846452,0.043348577,0.045517728,0.06808742,0.06753187,0.08300756,0.12679222,0.06377249,0.048921775,0.05442906,0.08854883,0.03467454,0.08899708,0.11147438,0.026596013,0.09661235,0.06967072,0.055541895,0.08342827,0.100279324,0.055694737,0.11467473,0.11770194,0.032778006,0.05436462,0.0806671,0.09257847,0.07631784,0.03262969,0.10492743,0.02074776,0.09164193,0.060321122,0.10485207,0.046713095,0.05624669,0.083192915,0.0537971,0.06401489,0.080292426,0.08350306,0.06754292,0.07725754,0.072234936,0.017752895,0.07538018,0.07478419,0.08091768,0.009457492,0.06759642,0.07370598,0.06303469,0.11184738,0.060708962,0.10019343,0.063875206,0.10318403,0.08743062,0.06261915,0.08162388,0.08825879,0.07067654,0.0112873595,0.087952286,0.05335306,0.10420113,0.091774024,0.024859454,0.081146196,0.090156466,0.030949984,0.07309808,0.0683388,0.10002565,0.02303652
17,0.018,0.17549443,0.09387715,0.039804943,0.09907917,0.06194408,0.041637387,0.05214374,0.029297167,-0.003297163,-0.05062679,-0.023856172,0.08837979,0.038007684,-0.026822254,0.020611903,0.07845246,0.10158142,0.072983414,0.061851747,0.06093289,0.04294442,0.07663303,0.06440237,0.02659475,0.048361383,0.08151398,0.017694468,0.055859648,0.04714009,0.039785266,0.05746575,0.07873843,0.11532119,0.049520496,0.06115873,0.027034435,0.109718785,0.036672775,0.083455734,0.10098309,0.037786737,0.093550235,0.0646626,0.05308155,0.08391086,0.09536915,0.055376153,0.108710766,0.10165286,0.04263263,0.039921932,0.09498025,0.075789526,0.07542109,0.033126704,0.0905387,0.022463027,0.07664976,0.047532327,0.11465338,0.03323719,0.05370308,0.055127032,0.03436763,0.098819606,0.049895506,0.09084672,0.07373213,0.07588954,0.05894985,-0.03630651,0.079057075,0.06784934,0.060514644,-0.03630388,0.07392725,0.09119131,0.035283085,0.11867635,0.052639168,0.0835712,0.04810012,0.094902426,0.080796875,0.032691117,0.05154776,0.086434074,0.047878146,0.029851628,0.059678633,0.064071305,0.0999097,0.076960355,0.033005625,0.07895574,0.08797674,0.017105175,0.046040103,0.057811804,0.09394059,0.005621302
18,0.019,0.16416061,0.08571872,-0.008738126,0.10085796,0.05479537,0.034093134,0.031104757,0.029400188,-0.036506373,-0.08230259,-0.025576297,0.0887312,0.03086463,-0.008871071,-0.011112251,0.064849675,0.085788965,0.07523883,0.05758725,0.042869914,0.015215751,0.0729587,0.06475361,0.0009621021,0.037389748,0.06626062,0.0058767158,0.05852687,0.042977653,0.04075984,0.03764035,0.07127901,0.105724536,0.037530825,0.0489,0.015420117,0.103763305,0.008406127,0.07713437,0.09444917,0.049318988,0.0696577,0.06885263,0.053452045,0.084476456,0.08665795,0.04662119,0.10668658,0.09016691,0.04925796,0.04244425,0.10323012,0.04552613,0.04806341,0.02608068,0.08520315,0.015151988,0.06996096,0.020389253,0.114017434,-0.00019280534,0.031200739,0.05374797,0.05228496,0.08495688,0.021131776,0.087775216,0.045869544,0.09333922,0.031221664,-0.03231631,0.08222788,0.08341285,0.0062759263,-0.038610373,0.061554603,0.094381995,0.007766011,0.09960415,0.009203306,0.07432856,0.04765696,0.093289144,0.08027869,0.053266473,0.052967627,0.085145704,0.017618844,0.030313442,0.041716207,0.02721092,0.09139867,0.076591544,0.017602388,0.08161068,0.09469136,0.012107618,0.035329238,0.06882811,0.063555405,-0.038173914
19,0.02,0.14874195,0.09522874,0.0041496665,0.09244237,0.05777325,0.01652501,0.023661323,-0.015599107,-0.020888597,-0.08462706,-0.034911558,0.078300804,0.015461927,0.00710257,-0.031983297,0.06567548,0.08168695,0.05935474,0.046751115,0.024233783,0.042390063,0.081903115,0.048440706,-0.016942514,0.026843205,0.047332656,0.034577873,0.054274537,0.046631552,0.04710172,0.027639879,0.089942485,0.12411059,0.0385728,0.017199341,-0.004790735,0.078869894,-0.0008088828,0.08245268,0.099384435,0.020881442,0.06684414,0.06169281,0.056328602,0.080555074,0.09067923,0.048806623,0.09620323,0.092384644,0.03546769,0.020934418,0.09831584,0.024055803,0.05855886,0.024123294,0.089717925,0.020471275,0.09219219,0.0060374443,0.12669769,0.004431051,0.018504815,0.046626028,0.0301965,0.063715145,0.017664906,0.07676354,0.038288523,0.09410212,-0.005607315,0.0063756695,0.06718308,0.0836979,-0.0014972286,-0.028005227,0.06856975,0.08633049,-0.004600687,0.108748645,-0.010293813,0.06765252,0.02566461,0.085799366,0.062052984,0.08462027,0.05934098,0.06743023,-0.006265756,0.06327366,0.042410728,0.05515537,0.08015323,0.075143754,0.0011688153,0.058506697,0.08342441,0.006540778,0.019190112,0.05739598,0.06569956,-0.047051582
20,0.021,0.13168935,0.08427631,-0.018017769,0.07476853,0.037695542,-0.00727097,-0.005457438,-0.018492958,-0.019014478,-0.13684022,-0.0358927,0.06779713,0.010268445,-0.008741242,-0.020376094,0.05746396,0.073538624,0.043926906,0.04431172,-0.015532964,0.029240254,0.07044211,0.033569388,-0.035316546,0.013404739,0.03202743,0.018093714,0.05810349,0.034279354,0.021828335,0.04020915,0.07531363,0.12666985,0.05750937,0.0066275434,-0.018246954,0.07778334,-0.011582686,0.08717165,0.07364885,0.003576841,0.035753947,0.057703763,0.06315344,0.049594365,0.069846965,0.042318445,0.103892624,0.075929895,0.025119442,0.016780078,0.09025072,-0.01013154,0.048108794,0.022625051,0.083463706,-0.0012383903,0.07640554,-0.0029120834,0.114581786,-0.030566504,0.0037037262,0.009980102,0.049181443,0.07677656,0.013436645,0.07518749,0.04362836,0.09031324,-0.009260758,0.003586734,0.055346232,0.07998692,-0.038756303,-0.025436869,0.047985107,0.08708358,-0.0073655844,0.097323984,-0.017650474,0.07672627,0.007154388,0.090492494,0.05987574,0.0786117,0.050184775,0.053369123,-0.017261649,0.056401577,0.010586347,0.041115507,0.06691903,0.06968748,0.015664514,0.039227463,0.07939102,-0.010548887,0.009267524,0.04297642,0.06860483,-0.046270344
21,0.022,0.12362341,0.10506337,-0.06587913,0.04328063,0.04986152,-0.01348841,-0.005662002,-0.021394178,-0.051072884,-0.19741623,-0.022207275,0.054812446,0.0068800487,-0.0065650134,-0.00202182,0.049392182,0.05478555,0.057908442,0.034913544,-0.010890905,0.022612313,0.059702583,-0.008243614,-0.020148478,-0.0022751468,0.019609675,0.032958142,0.039621387,0.0289649,0.018950975,0.058509808,0.06369675,0.11905571,0.047987945,-0.018161433,-0.052203927,0.066790186,-0.028247967,0.078768946,0.045587935,-0.018232659,0.027881293,0.049558595,0.062024478,0.05132716,0.029194014,0.057974085,0.09156414,0.042324867,0.004145805,0.006087786,0.07428585,-0.021485286,0.021312868,-0.0037438099,0.07093649,0.001706781,0.06149957,-0.025766358,0.117407635,-0.027060645,-0.005347763,0.0059446944,0.04082798,0.063459635,-0.03840254,0.07311533,0.04292244,0.069423825,0.008533983,-0.009122892,0.05570853,0.08732565,-0.024412995,-0.052312505,0.037630014,0.09815891,-0.022579385,0.08488821,-0.06381726,0.054617964,0.012450739,0.07760817,0.06113232,0.073549934,0.05286325,0.054898158,-0.010979353,0.04163502,-0.023082078,0.027971856,0.06898044,0.05430972,0.0394878,0.0289754,0.087580405,0.00022641239,-0.008339798,0.016143981,0.05361072,-0.072436355
