,Date,videoVBR,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
10,0.011,0.20581299,0.0034942294,0.15549679,0.22758551,-0.050723087,0.11453443,0.003557424,0.010097761,0.09286853,0.16624153,0.11035588,0.15113752,-0.067003734,0.19829454,0.16966155,-0.009539346,0.17268986,0.09907315,0.20009893,0.2131958,0.1678959,0.3129591,0.049906902,0.013006774,0.22049192,0.1763194,-0.028138984,-0.1408191,0.16377345,0.079938464,0.036497533,0.033384986,-0.078112505,0.09255073,-0.08936476,0.067088366,0.07655221,-0.16546509,0.20491786,0.10368364,0.048231278,0.014629336,0.09484088,0.11665878,0.021305742,0.066387884,0.2101978,0.15475047,0.21605144,0.17024395,0.16145253,0.23874281,0.08637755,0.018420534,0.027151002,0.14423016,0.046162423,0.13634966,-0.039947473,0.05343164,0.10212385,0.10925426,0.17441967,0.023297057,0.3610493,0.1433892,-0.011288355,0.15863325,0.1627026,-0.13069408,-0.028217643,0.068436585,0.27934894,0.0029545864,0.1888067,0.24377102,0.024837542,0.092190236,0.2941255,0.060228873,0.22858092,0.03285603,0.20334855,0.27802473,0.25586924,-0.0006518353,-0.06480407,0.090836205,0.050839905,0.012688737,0.03761005,0.05517998,0.036676586,0.26381677,0.23100571,0.15369311,0.06964189,0.16850655,-0.06660966,0.1861709,0.016480474
11,0.012,0.2067337,0.0076520336,0.1498848,0.19869809,-0.029870028,0.086674616,-0.059716515,0.023148747,0.10991777,0.14364152,0.0884957,0.1733145,-0.0816146,0.1898717,0.19270605,-0.067871794,0.2125022,0.025941664,0.19148567,0.21401583,0.15194699,0.2988987,0.009844953,-0.0085492255,0.20991081,0.17390525,-0.06581186,-0.17976364,0.1810532,0.017660921,0.062852465,0.02433229,-0.082490176,0.09432764,-0.1077695,0.10129176,0.12426631,-0.1654387,0.26842764,0.06711592,0.025609044,-0.0012681173,0.12784636,0.11013873,0.014658204,0.053570967,0.24956292,0.13803636,0.19580437,0.14103937,0.116039135,0.21983173,0.05675067,0.040475402,-0.005075665,0.13108924,0.078949496,0.1641435,-0.0492659,0.010595879,0.07930622,0.11875709,0.1140973,-0.025988586,0.4008445,0.10988963,0.027821172,0.09476593,0.1734308,-0.12742959,-0.06262419,0.005040809,0.302561,0.022125132,0.115042716,0.27279514,-0.018504443,0.09345669,0.27880946,0.00028400862,0.25580448,0.029774262,0.21983774,0.23710099,0.258184,-0.0039251205,-0.06363736,0.073484145,0.01738577,-0.009331278,0.021354988,0.020099405,0.039849166,0.3206727,0.24990138,0.17473812,0.06271381,0.16397138,-0.10715798,0.17230709,0.025326451
12,0.013,0.20520353,-0.008149674,0.124257416,0.2062628,-0.03586041,0.07846493,-0.09316654,0.027147647,0.16540676,0.14039771,0.11571211,0.10092516,0.006704509,0.16142535,0.10537635,-0.056376588,0.1307579,0.023509823,0.18782805,0.26133025,0.16246407,0.33258298,0.007428021,-0.024772493,0.2632496,0.10496226,-0.10470543,-0.16696359,0.18755682,0.03283129,0.052947804,-0.023292962,-0.11984206,0.041111387,-0.10498137,0.048230685,0.11189351,-0.14838521,0.28081778,0.01888835,-0.009970761,-0.023555875,0.11289391,0.099088855,0.04716187,0.05460613,0.28093094,0.06961491,0.19662015,0.11913562,0.13118489,0.20768565,0.09358624,0.014536715,0.022789558,0.15624493,0.01476825,0.16189699,-0.043500725,-0.019852852,0.08067072,0.13626847,0.09774473,-0.029933114,0.38883793,0.0937766,0.03529775,0.075648226,0.1869791,-0.14259051,-0.07771679,0.035180673,0.31663835,-1.6785094e-05,0.1450545,0.23499624,-0.025045134,0.10724535,0.2724057,0.061053663,0.25610584,0.030018967,0.19924788,0.23465984,0.28996906,-0.041222364,-0.111640334,0.08516529,0.05670654,0.0057590087,-0.006395342,0.004624046,0.0727551,0.24243332,0.20193301,0.21324438,0.091109574,0.20239371,-0.1304027,0.25852683,0.0046173064
13,0.014,0.19346122,-0.06757772,0.1080011,0.21963252,-0.12274595,-0.012749326,-0.08182064,-0.0021825735,0.18714894,0.109179474,0.16615161,0.14052628,-0.007350634,0.23632248,0.06619543,-0.019622233,0.16497569,-0.005344839,0.23164718,0.19115347,0.12576455,0.37061703,-6.824094e-06,-0.007560206,0.3013718,0.021491872,-0.11884075,-0.14690986,0.15005028,0.0036879005,0.044929903,-0.03897047,-0.1132922,-0.014808515,-0.11207389,0.014461766,0.11556485,-0.16078584,0.27312216,0.013694406,-0.043814678,-0.056232627,0.112093724,0.1416635,0.046469178,0.034832392,0.20920947,0.04640328,0.16179536,0.10237088,0.09797418,0.24182536,0.09366947,0.052857406,0.011917645,0.18506342,0.030304058,0.19071636,-0.027114892,-0.07874806,0.09598237,0.05288437,0.12306909,-0.023181532,0.37666774,0.11915545,0.02936416,0.03304691,0.11637446,-0.17821895,-0.0892333,0.031834733,0.2850491,-0.006993939,0.10864224,0.2459945,-0.011903579,0.10255998,0.32532975,0.012849852,0.22862056,-0.00739036,0.1843103,0.17507848,0.28678825,-0.04503896,-0.13525093,0.06218679,0.065642335,0.054592926,-0.02232904,-0.010593752,0.038653478,0.23590596,0.17367591,0.23140077,0.102189004,0.16625334,-0.124867156,0.23331465,-0.035291616
14,0.015,0.18008499,-0.09972264,0.092798755,0.1753277,-0.09155901,-0.016429055,-0.066128634,-0.004874595,0.10587196,0.06908503,0.124272145,0.14332588,0.025673302,0.23788737,0.062521584,-0.03377954,0.20717414,-0.003934326,0.28357616,0.1936398,0.1162457,0.34325117,-0.06740471,0.034514345,0.3384357,0.023386564,-0.12902603,-0.14613698,0.12532237,0.02698478,0.035431024,-0.0067004194,-0.14036788,-0.031201627,-0.1435804,-0.00889758,0.05633868,-0.19375867,0.27993873,-0.021220295,-0.08518821,-0.05759632,0.10639545,0.11426338,0.14846566,0.029869426,0.174179,0.03527323,0.12678327,0.11762897,0.12682217,0.24028869,0.0535926,0.027179115,-0.0032940179,0.14855705,0.004975569,0.19927019,-0.00011386536,-0.056564763,0.07958901,0.07764429,0.12563553,-0.054449614,0.3977457,0.11435671,0.03915939,0.019298052,0.05756702,-0.16700888,-0.11393386,-0.0019008747,0.3170678,-0.03154417,0.11941957,0.22533256,0.002065156,0.07602742,0.30718896,0.024553778,0.22031245,-0.01613329,0.19755536,0.23529729,0.29953143,-0.05577733,-0.11834676,0.058013644,0.07712667,0.024088468,-0.029079935,0.027129825,0.052171964,0.25668475,0.17443946,0.26597244,0.039820015,0.19154684,-0.15378447,0.19264811,-0.035484187
15,0.016,0.17120208,-0.14233288,0.02756235,0.15987822,-0.08923636,-0.0019185096,-0.014658123,-0.0013769604,0.07702392,0.0027811155,0.078181304,0.15848146,-0.024675863,0.2961631,0.020399082,-0.10569224,0.21169804,-0.007000877,0.23357543,0.15877296,0.1532973,0.35068095,-0.092074655,-0.030197762,0.30099326,-0.026125375,-0.14683883,-0.13949963,0.10519649,0.029381983,0.02407649,-0.08950396,-0.15377606,-0.033950064,-0.12324403,-0.042419374,0.040871747,-0.22390196,0.23173444,-0.012809375,-0.071787104,-0.040431764,0.06694925,0.06855699,0.12093063,0.055821866,0.18722472,0.03900511,0.112643294,0.13603047,0.16153842,0.2734787,0.09491408,0.04616958,0.005976337,0.18471918,-0.019944366,0.14924175,-0.031595647,-0.08514706,0.076522395,0.07770872,0.11420684,-0.096952304,0.42954695,0.13967864,0.06724627,0.03347909,0.046730272,-0.1676393,-0.14320152,-0.05201369,0.33742946,-0.0059417672,0.013819106,0.23800582,0.08263208,0.098245546,0.29236966,0.0035092002,0.17632484,-0.03565904,0.23812312,0.21900909,0.2291749,-0.09153299,-0.15909716,0.0791565,0.08775701,0.038942404,-0.0066903867,0.041468475,0.07692352,0.24423808,0.17470564,0.22250234,-0.011123285,0.19997749,-0.2002233,0.15255463,-0.047046836
16,0.017,0.17620765,-0.14772627,-0.014471369,0.14394784,-0.0850534,-0.08468492,0.013084982,-0.06371468,0.07725614,-0.0136948805,0.056093745,0.16376469,0.0042460784,0.29711038,0.002416769,-0.13696481,0.20347683,0.044176444,0.2758106,0.13229899,0.14043695,0.33258128,-0.101061605,-0.040868405,0.26458442,-0.0008739494,-0.1273507,-0.19963673,0.06634827,-0.00012846105,0.0050547,-0.118098594,-0.20508039,-0.071833774,-0.108441874,-0.07464467,0.077970296,-0.21523978,0.24085279,-0.0029059388,-0.0735041,-0.0736445,0.04716508,0.072817415,0.10514239,0.033413097,0.08866679,0.051362447,0.09120706,0.10768995,0.23027599,0.2048269,0.12615043,0.031185007,-0.06807051,0.12423017,-0.08204678,0.16473474,-0.067958035,-0.087313406,0.07580887,0.043485925,0.109026976,-0.11005461,0.49710023,0.09493914,0.028320493,0.017726904,0.020694656,-0.21267736,-0.14847994,-0.037983984,0.36584496,0.024205122,-0.06059976,0.2711652,0.0910915,0.09042723,0.27136734,0.06039514,0.15156071,-0.025462436,0.21160685,0.2388574,0.21511243,-0.122348905,-0.19443586,0.08072645,0.084486395,0.053488053,-0.011461623,0.05883687,0.12975687,0.25777373,0.19552383,0.20172067,-0.03956787,0.14278305,-0.18744197,0.17848352,-0.111643374
17,0.018,0.17549443,-0.13016178,-0.039699998,0.08934094,-0.10775229,-0.081580125,0.033875212,-0.09567353,0.16210386,-0.112710886,0.073509976,0.13993822,-0.022293732,0.28884044,-0.014816493,-0.20088598,0.24581824,0.016360465,0.25225705,0.1207739,0.06489489,0.3799218,-0.08795545,-0.00925529,0.2657875,0.056150846,-0.11634381,-0.21089439,0.076054595,0.009577288,-0.0016991687,-0.11613671,-0.216551,-0.12344666,-0.057269614,-0.13122065,0.11376568,-0.23116145,0.26916778,0.026884116,-0.079885535,-0.06791108,0.054661456,0.095116,0.105433166,0.039860312,0.13895437,0.06198792,0.09659341,0.14766517,0.19342718,0.19396265,0.0959563,0.029922672,-0.04133995,0.15747996,-0.09085596,0.2193645,-0.095476165,-0.10181867,0.11040291,0.060565244,0.098597236,-0.10168673,0.5117581,0.06240004,0.02299159,-0.02632039,0.0069144154,-0.20582804,-0.15534137,-0.07885399,0.412266,-0.010330201,-0.1305445,0.22046635,0.056524687,0.13884747,0.2610703,0.07935518,0.20297334,-0.029791294,0.18545792,0.21989137,0.19819382,-0.12855916,-0.21010777,0.021420985,0.07856747,0.056313638,-0.034851413,0.040470283,0.09263951,0.23972853,0.23076527,0.21479148,-0.041579854,0.07918061,-0.16173775,0.1837327,-0.13335983
18,0.019,0.16416061,-0.09515751,-0.020469015,0.0789449,-0.08392364,-0.0846453,0.0707424,-0.12892027,0.17023766,-0.10280976,0.09012724,0.14123343,0.011273031,0.28317824,-0.025810013,-0.20929348,0.23317316,0.004381311,0.22180904,0.11705801,0.0015484603,0.35005596,-0.08219401,-0.01142661,0.3095964,0.033541102,-0.12664871,-0.25678977,0.042953808,-0.0025234774,0.03123725,-0.12693602,-0.23528247,-0.17321746,-0.09006202,-0.103763774,0.07688346,-0.24326523,0.24675742,0.03566398,-0.115542226,-0.037236653,0.09172141,0.15823877,0.10936782,-0.00018422671,0.23142114,0.016798867,0.048379336,0.11235083,0.14198354,0.20670655,0.10575903,-0.047210068,-0.096529484,0.102030426,-0.1334172,0.2690385,-0.06428054,-0.08152136,0.083114006,0.062201638,0.09188922,-0.07617928,0.522281,0.061716273,0.058406547,0.007187632,0.004099759,-0.2685973,-0.19328865,-0.06620153,0.4350931,0.02893889,-0.1351822,0.191287,0.044578727,0.1312283,0.24402645,0.07092749,0.18928748,-0.03582871,0.27043185,0.22200963,0.21724765,-0.10613744,-0.24631646,-0.05160485,0.10106944,0.12443387,0.008848283,0.054035068,0.12616378,0.2327056,0.30689138,0.18083212,-0.06297994,0.045166604,-0.20468125,0.16402757,-0.14175081
19,0.02,0.14874195,-0.10724366,-0.005563669,0.06265791,-0.13498193,-0.11670873,0.04558648,-0.1559793,0.14639375,-0.14876929,0.030423306,0.15434319,-0.020109655,0.3428749,-0.03437236,-0.24196112,0.2722534,-0.002533531,0.2009886,0.15071175,-0.018238291,0.38909927,-0.08040315,-0.0016381327,0.3175667,0.07323267,-0.10155883,-0.30606052,0.012394064,-0.0012587155,-0.014852098,-0.12333103,-0.25367865,-0.15471458,-0.12427502,-0.09799535,0.07061884,-0.22151306,0.26731005,-0.03192856,-0.10020727,-0.048862014,0.12357116,0.19027458,0.08732231,0.037964243,0.25439954,0.012737767,0.04946616,0.08606843,0.06730403,0.22052161,0.097060636,-0.07991755,-0.09310145,0.07718442,-0.20387585,0.21889447,-0.07997043,-0.10211294,0.042691518,0.06325096,0.089792065,-0.047322728,0.58101094,0.0739209,-0.043947473,0.011511489,-0.007155802,-0.26128387,-0.23853193,-0.037373148,0.3958765,0.013501588,-0.13560727,0.24594791,0.042304657,0.1070883,0.18354799,0.16392472,0.14616753,0.029455582,0.29469588,0.21040663,0.31484553,-0.11746918,-0.24288167,-0.09704223,0.14271134,0.14385965,-0.02897147,0.04456117,0.09543366,0.21626006,0.26738903,0.17535006,-0.021368317,0.023644509,-0.17026956,0.10190831,-0.11811313
20,0.021,0.13168935,-0.10273913,-0.07431341,0.09167691,-0.19569042,-0.1430346,0.014365373,-0.1387519,0.19478229,-0.1737145,-0.012451008,0.17209479,-0.08536281,0.30336058,-0.10307964,-0.22644418,0.2553536,-0.00028034067,0.14641126,0.1826188,-0.021907296,0.41682744,-0.10978078,-0.068322815,0.26374888,0.036454953,-0.114811175,-0.3223409,0.015459881,-0.028387012,-0.055095255,-0.12207265,-0.27365822,-0.16137874,-0.14427666,-0.090648726,0.07259498,-0.1996808,0.28639227,0.0301775,-0.04129848,-0.10536252,0.1527417,0.13480733,0.030933872,0.035053823,0.30835393,0.018158386,0.04117853,0.07323561,0.09320378,0.1950385,0.04281081,-0.024946159,-0.10294517,0.0047887163,-0.20249331,0.16088624,-0.095792644,-0.11911911,0.019945106,0.0807434,0.12605093,-0.067169294,0.55635244,0.08657614,0.007827364,-0.038984105,-0.015876653,-0.27244323,-0.28336218,-0.06127074,0.48072594,0.0012907446,-0.13901415,0.1968621,0.026453692,0.14700063,0.18665838,0.12353593,0.14377312,0.049824297,0.29404896,0.22529754,0.3251922,-0.123707786,-0.23960324,-0.066655256,0.086971655,0.19754569,-0.043666378,-0.005898408,0.11765634,0.17483076,0.28422537,0.16204503,-0.04117245,0.033204343,-0.134378,0.12338954,-0.11525856
